,ID,di_muon,di_ve_som,vang_co_phep,vang_khong_phep,OT,muc_tieu_dat_duoc,du_an,chat_luong_du_an,thoi_han_hop_dong,ngay_danh_gia_cuoi,so_nam_o_cong_ty,so_nam_trong_vi_tri_hien_tai,ngay_tang_luong_cuoi,tinh_trang_lam_viec,tinh_trang_hon_nhan,so_con,chieu_cao,can_nang,tinh_trang_suc_khoe,Hut_thuoc,Uong_ruou_bia,Phuong_tien_di_chuyen
4925,FSI_4926,1,1,2,0,4,80,3,2,1,23/01/2020 ,1,0,28/03/2020 ,nghi phep,chua co gia dinh,1,175,60,dang bi benh,co,khong,xe may
4926,FSI_4927,4,0,5,3,3,100,2,2,3,21/05/2020 ,0,0,24/12/2019 ,nghi phep,co gia dinh,2,165,50,khong bi benh,khong,co,xe may
4927,FSI_4928,0,3,3,3,4,80,4,5,1,03/01/2020 ,1,3,25/05/2020 ,nghi phep,chua co gia dinh,2,160,50,khong bi benh,khong,co,bus
4928,FSI_4929,5,2,1,0,0,90,0,5,2,25/04/2020 ,4,1,13/01/2020 ,nghi phep,co gia dinh,1,180,60,khong bi benh,co,co,xe may
4929,FSI_4930,0,5,0,1,5,100,4,2,1,26/12/2019 ,2,0,05/10/2019 ,full time,chua co gia dinh,2,175,40,khong bi benh,co,khong,xe may
4930,FSI_4931,2,0,5,0,5,70,0,1,1,05/12/2019 ,3,3,28/11/2019 ,full time,co gia dinh,0,170,40,khong bi benh,khong,khong,xe may
4931,FSI_4932,1,2,0,0,4,90,0,0,1,09/05/2020 ,5,5,14/04/2020 ,full time,co gia dinh,1,160,50,dang bi benh,khong,khong,bus
4932,FSI_4933,0,5,5,3,1,80,0,0,2,10/04/2020 ,4,2,13/06/2020 ,nghi phep,chua co gia dinh,0,180,50,khong bi benh,khong,khong,xe may
4933,FSI_4934,0,1,0,3,4,70,5,3,2,11/03/2020 ,0,2,05/12/2019 ,nghi phep,chua co gia dinh,1,175,40,dang bi benh,co,co,xe may
4934,FSI_4935,0,3,2,0,0,80,5,4,1,09/01/2020 ,4,0,01/07/2020 ,full time,co gia dinh,2,165,40,dang bi benh,co,khong,xe may
4935,FSI_4936,2,1,3,2,2,90,5,0,3,25/08/2020 ,0,3,08/10/2019 ,nghi phep,chua co gia dinh,1,150,50,dang bi benh,khong,khong,bus
4936,FSI_4937,1,0,2,3,2,70,0,0,3,12/04/2020 ,4,2,28/09/2019 ,part time,co gia dinh,1,175,60,khong bi benh,khong,co,xe may
4937,FSI_4938,0,0,2,5,1,100,0,2,2,15/08/2020 ,5,4,03/04/2020 ,part time,co gia dinh,2,180,60,khong bi benh,khong,co,bus
4938,FSI_4939,0,4,1,4,0,90,1,2,1,30/08/2020 ,4,5,26/01/2020 ,part time,chua co gia dinh,2,170,70,khong bi benh,co,khong,bus
4939,FSI_4940,1,2,3,2,4,100,1,2,3,17/09/2019 ,0,5,06/05/2020 ,part time,co gia dinh,2,165,70,dang bi benh,co,khong,xe may
4940,FSI_4941,1,0,1,2,0,90,2,4,1,03/10/2019 ,5,0,14/03/2020 ,nghi phep,co gia dinh,2,175,50,khong bi benh,co,khong,xe may
4941,FSI_4942,0,0,1,2,5,90,5,1,1,27/12/2019 ,0,0,19/12/2019 ,nghi phep,chua co gia dinh,1,170,70,dang bi benh,co,khong,xe may
4942,FSI_4943,5,2,1,0,5,100,0,0,1,23/04/2020 ,2,5,03/08/2020 ,full time,co gia dinh,0,170,60,dang bi benh,co,khong,oto
4943,FSI_4944,4,4,0,3,2,90,3,3,1,15/04/2020 ,5,2,27/05/2020 ,full time,chua co gia dinh,0,175,60,dang bi benh,khong,khong,bus
4944,FSI_4945,2,1,2,3,3,90,0,3,2,23/04/2020 ,0,1,17/04/2020 ,full time,chua co gia dinh,0,170,60,dang bi benh,co,co,oto
4945,FSI_4946,0,2,4,0,2,80,0,1,2,21/01/2020 ,1,2,18/06/2020 ,full time,co gia dinh,2,180,40,khong bi benh,khong,khong,xe may
4946,FSI_4947,0,3,0,5,0,80,2,5,1,18/04/2020 ,2,3,04/07/2020 ,part time,co gia dinh,1,180,40,khong bi benh,co,khong,xe may
4947,FSI_4948,2,0,2,0,1,80,2,0,1,23/08/2020 ,5,0,01/08/2020 ,full time,co gia dinh,2,175,40,khong bi benh,co,khong,oto
4948,FSI_4949,2,1,5,0,3,80,0,1,2,04/11/2019 ,0,0,24/09/2019 ,part time,chua co gia dinh,0,170,70,khong bi benh,khong,co,bus
4949,FSI_4950,1,1,0,2,5,80,5,5,1,30/06/2020 ,1,0,26/09/2019 ,part time,chua co gia dinh,0,160,40,dang bi benh,khong,co,xe may
4950,FSI_4951,0,0,0,2,5,90,5,0,1,23/06/2020 ,1,0,30/10/2019 ,part time,chua co gia dinh,3,165,40,dang bi benh,co,co,xe may
4951,FSI_4952,1,5,3,3,1,100,0,4,3,29/09/2019 ,1,2,30/10/2019 ,full time,chua co gia dinh,0,150,60,dang bi benh,khong,khong,bus
4952,FSI_4953,1,2,4,1,1,100,2,4,1,06/10/2019 ,5,4,01/05/2020 ,full time,chua co gia dinh,1,150,70,dang bi benh,khong,co,xe may
4953,FSI_4954,0,0,1,0,4,80,0,0,3,03/06/2020 ,2,0,13/04/2020 ,full time,co gia dinh,1,175,40,dang bi benh,khong,co,bus
4954,FSI_4955,0,2,2,3,5,100,0,1,2,10/11/2019 ,5,0,26/01/2020 ,part time,chua co gia dinh,0,180,60,khong bi benh,khong,co,bus
4955,FSI_4956,0,2,2,3,0,100,0,3,2,15/11/2019 ,0,0,27/06/2020 ,nghi phep,chua co gia dinh,0,175,60,dang bi benh,khong,co,oto
4956,FSI_4957,5,1,1,0,4,90,4,0,1,21/08/2020 ,1,2,14/10/2019 ,nghi phep,co gia dinh,0,180,60,khong bi benh,khong,khong,xe may
4957,FSI_4958,1,0,2,0,1,70,1,2,2,27/06/2020 ,1,0,26/09/2019 ,full time,co gia dinh,2,175,50,dang bi benh,khong,co,oto
4958,FSI_4959,5,0,0,0,4,70,5,4,1,30/12/2019 ,3,0,08/10/2019 ,part time,co gia dinh,2,170,40,khong bi benh,khong,khong,bus
4959,FSI_4960,0,0,0,2,0,80,0,2,1,27/11/2019 ,2,2,23/03/2020 ,full time,chua co gia dinh,2,150,70,dang bi benh,co,khong,xe may
4960,FSI_4961,0,2,5,3,3,70,1,4,2,02/02/2020 ,4,1,01/05/2020 ,nghi phep,co gia dinh,2,180,70,khong bi benh,khong,khong,xe may
4961,FSI_4962,2,5,1,2,1,70,2,0,1,10/08/2020 ,0,2,19/06/2020 ,nghi phep,co gia dinh,1,175,40,khong bi benh,khong,khong,oto
4962,FSI_4963,0,0,3,0,3,70,1,5,1,09/12/2019 ,0,5,11/11/2019 ,full time,co gia dinh,1,160,70,dang bi benh,khong,co,xe may
4963,FSI_4964,2,2,2,3,4,100,0,5,1,21/11/2019 ,2,0,04/09/2020 ,nghi phep,co gia dinh,1,170,60,dang bi benh,khong,co,xe may
4964,FSI_4965,3,1,2,3,3,70,2,3,1,28/11/2019 ,2,1,08/02/2020 ,nghi phep,co gia dinh,1,180,70,dang bi benh,co,co,bus
4965,FSI_4966,0,0,0,1,0,90,4,1,1,29/10/2019 ,5,4,18/10/2019 ,nghi phep,co gia dinh,2,175,40,khong bi benh,co,khong,bus
4966,FSI_4967,2,4,2,3,2,100,0,2,3,15/07/2020 ,2,0,12/11/2019 ,full time,co gia dinh,1,180,40,khong bi benh,co,khong,oto
4967,FSI_4968,2,3,5,2,0,100,4,0,2,17/05/2020 ,5,2,27/04/2020 ,part time,co gia dinh,0,150,40,dang bi benh,co,khong,bus
4968,FSI_4969,0,4,0,4,1,100,4,4,1,28/05/2020 ,4,0,09/09/2019 ,full time,chua co gia dinh,1,150,50,dang bi benh,khong,co,xe may
4969,FSI_4970,2,1,1,3,3,100,0,1,3,25/02/2020 ,3,4,16/02/2020 ,part time,co gia dinh,0,170,70,khong bi benh,co,co,oto
4970,FSI_4971,0,5,1,0,3,80,5,5,1,28/02/2020 ,0,3,12/08/2020 ,nghi phep,chua co gia dinh,1,165,40,dang bi benh,khong,co,xe may
4971,FSI_4972,5,0,0,0,4,80,2,3,1,03/01/2020 ,5,4,24/05/2020 ,nghi phep,co gia dinh,1,160,40,dang bi benh,co,co,oto
4972,FSI_4973,0,4,1,5,0,80,4,1,1,19/09/2019 ,2,0,07/04/2020 ,nghi phep,chua co gia dinh,0,180,50,dang bi benh,co,khong,bus
4973,FSI_4974,5,1,5,2,2,70,5,5,1,13/07/2020 ,1,3,27/04/2020 ,part time,chua co gia dinh,2,160,40,dang bi benh,khong,khong,xe may
4974,FSI_4975,0,1,2,0,0,100,0,4,1,13/03/2020 ,0,2,19/11/2019 ,part time,co gia dinh,0,165,40,khong bi benh,khong,co,xe may
4975,FSI_4976,4,1,0,1,2,80,1,1,1,17/02/2020 ,5,3,02/08/2020 ,nghi phep,co gia dinh,0,165,70,dang bi benh,co,co,oto
4976,FSI_4977,2,0,1,3,1,90,2,1,1,16/10/2019 ,2,4,05/11/2019 ,nghi phep,co gia dinh,0,165,70,khong bi benh,khong,co,xe may
4977,FSI_4978,0,1,0,0,2,80,2,1,1,27/07/2020 ,0,0,14/08/2020 ,nghi phep,chua co gia dinh,1,180,40,khong bi benh,khong,khong,oto
4978,FSI_4979,5,3,3,3,1,100,5,0,3,03/08/2020 ,5,1,15/01/2020 ,full time,co gia dinh,3,160,70,dang bi benh,co,khong,xe may
4979,FSI_4980,0,2,2,5,2,90,0,0,2,20/02/2020 ,0,4,10/03/2020 ,full time,co gia dinh,1,170,50,khong bi benh,khong,co,xe may
4980,FSI_4981,0,2,2,5,2,100,1,5,2,05/12/2019 ,0,0,22/11/2019 ,full time,co gia dinh,1,160,40,khong bi benh,co,khong,xe may
4981,FSI_4982,0,3,0,4,1,70,4,0,3,23/03/2020 ,2,0,11/07/2020 ,full time,co gia dinh,1,175,40,khong bi benh,co,khong,xe may
4982,FSI_4983,0,3,4,3,0,70,0,2,1,31/12/2019 ,1,0,21/06/2020 ,part time,chua co gia dinh,2,175,40,khong bi benh,co,co,bus
4983,FSI_4984,0,2,1,3,5,90,0,1,3,30/11/2019 ,3,4,09/10/2019 ,nghi phep,co gia dinh,0,165,70,khong bi benh,co,khong,oto
4984,FSI_4985,0,5,0,5,5,70,0,0,1,28/07/2020 ,1,0,25/09/2019 ,part time,co gia dinh,1,175,60,dang bi benh,khong,co,bus
4985,FSI_4986,2,4,0,2,3,70,1,0,1,26/08/2020 ,1,1,20/09/2019 ,full time,co gia dinh,3,175,50,dang bi benh,khong,co,xe may
4986,FSI_4987,1,0,5,0,0,90,5,0,1,17/04/2020 ,1,3,18/09/2019 ,part time,chua co gia dinh,2,165,70,khong bi benh,khong,co,oto
4987,FSI_4988,1,5,0,3,1,70,2,2,1,25/11/2019 ,0,4,22/07/2020 ,part time,co gia dinh,0,150,60,khong bi benh,co,khong,oto
4988,FSI_4989,5,5,0,0,0,90,2,1,1,26/05/2020 ,5,1,05/01/2020 ,part time,co gia dinh,1,165,40,khong bi benh,khong,khong,xe may
4989,FSI_4990,4,0,0,5,0,100,5,0,1,30/06/2020 ,1,5,15/04/2020 ,part time,co gia dinh,1,170,60,khong bi benh,khong,khong,xe may
4990,FSI_4991,5,3,0,5,2,70,1,0,3,29/02/2020 ,0,2,22/11/2019 ,part time,chua co gia dinh,1,170,70,dang bi benh,khong,co,oto
4991,FSI_4992,2,0,2,1,0,90,5,1,3,12/04/2020 ,1,0,17/12/2019 ,nghi phep,co gia dinh,0,180,70,khong bi benh,co,co,xe may
4992,FSI_4993,4,1,0,2,5,100,0,4,1,02/10/2019 ,0,0,22/04/2020 ,full time,co gia dinh,0,175,50,khong bi benh,co,co,xe may
4993,FSI_4994,0,3,5,2,1,70,1,3,1,11/08/2020 ,5,0,21/12/2019 ,full time,co gia dinh,2,165,70,khong bi benh,co,khong,xe may
4994,FSI_4995,2,2,0,4,0,90,2,1,1,02/07/2020 ,4,5,07/05/2020 ,part time,co gia dinh,2,150,50,khong bi benh,khong,khong,oto
4995,FSI_4996,0,5,3,5,0,80,1,1,1,24/05/2020 ,3,4,10/04/2020 ,part time,co gia dinh,1,175,40,dang bi benh,khong,khong,xe may
4996,FSI_4997,2,5,4,1,5,100,4,5,1,29/02/2020 ,1,4,25/10/2019 ,part time,co gia dinh,0,180,60,dang bi benh,khong,khong,bus
4997,FSI_4998,0,4,1,0,3,70,5,4,3,02/11/2019 ,1,0,08/04/2020 ,full time,co gia dinh,1,175,70,khong bi benh,co,khong,xe may
4998,FSI_4999,0,4,1,3,5,100,3,4,3,12/02/2020 ,1,1,18/08/2020 ,part time,chua co gia dinh,0,160,60,khong bi benh,khong,khong,xe may
4999,FSI_5000,4,5,4,3,3,80,2,2,1,15/08/2020 ,0,1,29/03/2020 ,full time,co gia dinh,1,165,70,khong bi benh,co,co,oto
5000,FSI_5001,2,0,4,2,5,90,2,0,1,20/11/2019 ,0,1,02/01/2020 ,full time,chua co gia dinh,2,175,60,khong bi benh,co,khong,oto
5001,FSI_5002,2,0,0,5,0,100,1,4,3,14/06/2020 ,3,1,05/11/2019 ,nghi phep,co gia dinh,0,150,50,khong bi benh,khong,co,bus
5002,FSI_5003,3,1,1,0,3,90,0,1,1,07/04/2020 ,4,0,22/06/2020 ,full time,co gia dinh,1,170,60,khong bi benh,khong,co,xe may
5003,FSI_5004,4,0,2,1,5,100,0,4,1,05/10/2019 ,1,3,16/05/2020 ,nghi phep,co gia dinh,2,160,70,khong bi benh,khong,co,oto
5004,FSI_5005,1,4,0,3,3,100,3,3,3,01/12/2019 ,5,3,08/01/2020 ,nghi phep,co gia dinh,1,170,50,khong bi benh,khong,khong,oto
5005,FSI_5006,4,1,1,5,0,100,5,0,1,28/08/2020 ,2,4,09/04/2020 ,nghi phep,chua co gia dinh,1,175,70,dang bi benh,khong,co,bus
5006,FSI_5007,1,4,0,0,4,90,5,2,2,22/03/2020 ,2,3,19/04/2020 ,nghi phep,chua co gia dinh,1,180,60,dang bi benh,co,co,xe may
5007,FSI_5008,0,0,2,3,5,80,3,1,1,11/02/2020 ,2,3,12/09/2019 ,full time,chua co gia dinh,2,150,40,khong bi benh,khong,khong,xe may
5008,FSI_5009,0,1,2,2,1,70,5,1,2,16/08/2020 ,3,1,12/04/2020 ,full time,co gia dinh,0,160,40,khong bi benh,khong,khong,bus
5009,FSI_5010,3,5,3,1,4,90,5,1,1,29/02/2020 ,1,4,02/09/2020 ,part time,chua co gia dinh,0,150,70,dang bi benh,khong,co,xe may
5010,FSI_5011,1,1,0,5,5,80,0,1,1,19/12/2019 ,1,4,08/04/2020 ,nghi phep,co gia dinh,1,170,60,khong bi benh,co,co,xe may
5011,FSI_5012,4,2,5,2,1,70,5,5,2,19/09/2019 ,0,4,02/03/2020 ,full time,co gia dinh,1,180,60,khong bi benh,co,khong,xe may
5012,FSI_5013,5,1,0,4,1,90,0,0,1,25/02/2020 ,0,2,13/01/2020 ,nghi phep,co gia dinh,2,170,40,dang bi benh,khong,co,xe may
5013,FSI_5014,5,0,0,2,3,80,0,4,1,16/08/2020 ,0,2,24/10/2019 ,nghi phep,chua co gia dinh,1,150,50,dang bi benh,khong,co,oto
5014,FSI_5015,0,1,4,3,0,70,0,2,3,13/04/2020 ,3,2,29/08/2020 ,part time,chua co gia dinh,0,180,60,dang bi benh,khong,co,xe may
5015,FSI_5016,0,0,5,3,2,100,0,2,1,06/10/2019 ,3,3,03/10/2019 ,nghi phep,co gia dinh,0,160,60,dang bi benh,khong,co,xe may
5016,FSI_5017,5,3,0,1,1,100,1,5,2,30/08/2020 ,1,1,13/03/2020 ,nghi phep,co gia dinh,0,180,60,dang bi benh,co,khong,xe may
5017,FSI_5018,0,1,4,0,0,80,5,1,2,19/03/2020 ,4,0,17/01/2020 ,nghi phep,co gia dinh,0,165,40,dang bi benh,khong,khong,xe may
5018,FSI_5019,5,2,0,0,5,100,4,0,1,30/08/2020 ,0,1,15/03/2020 ,nghi phep,chua co gia dinh,1,180,70,dang bi benh,khong,khong,bus
5019,FSI_5020,1,3,0,1,0,80,0,1,1,18/10/2019 ,2,1,07/11/2019 ,part time,chua co gia dinh,0,175,70,khong bi benh,khong,khong,xe may
5020,FSI_5021,4,4,0,1,2,90,4,4,1,01/06/2020 ,5,1,05/07/2020 ,full time,chua co gia dinh,0,160,70,dang bi benh,co,khong,xe may
5021,FSI_5022,1,1,2,2,3,70,1,0,2,22/05/2020 ,3,5,27/12/2019 ,part time,chua co gia dinh,0,175,70,dang bi benh,khong,khong,xe may
5022,FSI_5023,1,1,4,1,0,70,3,4,2,26/09/2019 ,2,0,24/10/2019 ,part time,co gia dinh,0,170,60,khong bi benh,khong,khong,oto
5023,FSI_5024,0,4,5,1,0,100,0,0,1,05/06/2020 ,0,4,20/08/2020 ,part time,chua co gia dinh,2,160,70,khong bi benh,co,co,oto
5024,FSI_5025,0,4,4,0,4,80,1,0,2,02/03/2020 ,1,0,21/07/2020 ,nghi phep,co gia dinh,0,165,70,khong bi benh,khong,khong,bus
5025,FSI_5026,0,1,5,4,0,100,4,0,2,01/03/2020 ,0,5,08/10/2019 ,full time,co gia dinh,2,150,50,khong bi benh,khong,co,oto
5026,FSI_5027,3,0,0,0,3,100,4,0,2,28/11/2019 ,5,1,15/04/2020 ,full time,co gia dinh,0,175,40,dang bi benh,khong,khong,oto
5027,FSI_5028,3,4,0,1,5,100,5,1,3,13/03/2020 ,2,0,14/07/2020 ,part time,co gia dinh,2,150,50,khong bi benh,co,khong,oto
5028,FSI_5029,0,3,3,0,0,90,3,0,2,26/07/2020 ,3,0,21/08/2020 ,part time,co gia dinh,2,175,70,khong bi benh,khong,co,xe may
5029,FSI_5030,1,0,0,2,0,90,3,4,2,03/10/2019 ,1,3,20/12/2019 ,nghi phep,chua co gia dinh,1,160,60,khong bi benh,khong,co,xe may
5030,FSI_5031,5,1,2,0,2,100,4,3,3,01/03/2020 ,0,1,19/09/2019 ,full time,chua co gia dinh,2,175,50,dang bi benh,khong,khong,bus
5031,FSI_5032,2,1,0,0,0,70,4,0,1,21/07/2020 ,0,1,29/07/2020 ,part time,co gia dinh,1,180,50,dang bi benh,co,co,xe may
5032,FSI_5033,0,0,5,2,2,100,1,0,1,07/01/2020 ,1,1,11/07/2020 ,full time,co gia dinh,2,180,60,khong bi benh,co,co,xe may
5033,FSI_5034,1,2,4,0,0,100,1,3,3,01/06/2020 ,2,3,29/01/2020 ,nghi phep,chua co gia dinh,1,165,70,khong bi benh,khong,co,xe may
5034,FSI_5035,0,1,4,2,2,80,0,0,2,08/03/2020 ,4,4,10/05/2020 ,part time,co gia dinh,3,180,50,dang bi benh,co,co,bus
5035,FSI_5036,4,2,2,1,5,80,0,4,1,12/09/2019 ,4,0,31/12/2019 ,part time,co gia dinh,3,160,40,dang bi benh,khong,khong,xe may
5036,FSI_5037,5,2,2,4,0,90,0,1,2,14/06/2020 ,4,3,19/10/2019 ,full time,co gia dinh,1,165,60,khong bi benh,khong,khong,xe may
5037,FSI_5038,0,2,1,4,2,90,1,0,2,26/03/2020 ,5,3,19/11/2019 ,full time,chua co gia dinh,1,165,70,dang bi benh,khong,co,oto
5038,FSI_5039,0,1,0,5,2,70,5,0,3,08/09/2019 ,4,0,25/07/2020 ,full time,co gia dinh,2,170,40,khong bi benh,co,khong,xe may
5039,FSI_5040,1,5,3,3,4,70,2,0,2,23/05/2020 ,0,5,23/05/2020 ,full time,co gia dinh,2,170,50,dang bi benh,khong,khong,xe may
5040,FSI_5041,0,4,0,4,0,100,1,1,1,11/10/2019 ,4,0,12/10/2019 ,part time,chua co gia dinh,2,150,40,dang bi benh,khong,khong,xe may
5041,FSI_5042,5,1,3,2,2,90,5,1,2,07/11/2019 ,2,0,27/10/2019 ,nghi phep,chua co gia dinh,1,180,70,dang bi benh,khong,co,bus
5042,FSI_5043,2,4,0,0,1,100,5,0,1,11/08/2020 ,5,0,28/12/2019 ,nghi phep,chua co gia dinh,2,160,40,khong bi benh,khong,co,xe may
5043,FSI_5044,2,0,1,2,2,90,1,1,2,10/12/2019 ,5,4,18/06/2020 ,part time,chua co gia dinh,0,180,70,khong bi benh,co,khong,bus
5044,FSI_5045,0,2,2,3,0,70,0,0,2,08/03/2020 ,1,0,12/03/2020 ,nghi phep,chua co gia dinh,2,170,40,khong bi benh,co,co,oto
5045,FSI_5046,2,2,0,1,0,70,4,4,1,03/11/2019 ,3,4,09/07/2020 ,part time,co gia dinh,0,160,60,dang bi benh,khong,co,xe may
5046,FSI_5047,3,2,0,3,2,90,0,0,3,27/10/2019 ,5,3,05/02/2020 ,nghi phep,chua co gia dinh,1,150,50,khong bi benh,co,khong,bus
5047,FSI_5048,5,5,5,0,0,80,5,4,3,14/06/2020 ,2,0,25/06/2020 ,part time,co gia dinh,3,150,70,khong bi benh,co,co,xe may
5048,FSI_5049,1,5,0,0,0,100,1,1,1,04/12/2019 ,0,0,10/11/2019 ,full time,chua co gia dinh,0,170,60,dang bi benh,khong,khong,xe may
5049,FSI_5050,1,0,1,2,1,90,0,2,1,19/08/2020 ,1,4,03/01/2020 ,nghi phep,chua co gia dinh,0,160,40,dang bi benh,co,khong,xe may
5050,FSI_5051,1,2,1,2,0,90,2,0,3,24/08/2020 ,0,3,07/12/2019 ,part time,co gia dinh,2,160,70,khong bi benh,khong,khong,xe may
5051,FSI_5052,4,3,4,0,2,80,2,5,1,04/02/2020 ,5,0,11/02/2020 ,nghi phep,chua co gia dinh,0,170,40,khong bi benh,khong,khong,bus
5052,FSI_5053,2,2,2,1,0,70,4,2,1,06/02/2020 ,5,0,25/02/2020 ,full time,chua co gia dinh,2,180,40,khong bi benh,co,co,xe may
5053,FSI_5054,3,0,0,0,3,100,0,1,2,03/12/2019 ,4,0,24/08/2020 ,part time,chua co gia dinh,1,165,70,khong bi benh,khong,khong,xe may
5054,FSI_5055,1,2,3,0,2,70,3,2,3,02/06/2020 ,1,1,13/03/2020 ,nghi phep,chua co gia dinh,0,175,50,dang bi benh,khong,khong,xe may
5055,FSI_5056,2,0,2,3,0,70,5,2,1,01/12/2019 ,0,0,24/05/2020 ,nghi phep,co gia dinh,0,150,70,dang bi benh,co,co,xe may
5056,FSI_5057,1,1,5,5,4,80,4,3,1,27/02/2020 ,0,0,30/03/2020 ,full time,co gia dinh,1,150,50,khong bi benh,co,co,xe may
5057,FSI_5058,0,2,3,5,0,100,2,0,2,13/03/2020 ,2,1,14/11/2019 ,nghi phep,chua co gia dinh,1,180,40,khong bi benh,co,khong,xe may
5058,FSI_5059,1,0,1,3,0,90,5,2,3,29/12/2019 ,2,0,23/07/2020 ,part time,chua co gia dinh,2,165,50,dang bi benh,co,khong,oto
5059,FSI_5060,5,1,4,0,3,70,0,4,1,24/10/2019 ,5,0,26/05/2020 ,part time,co gia dinh,0,175,70,khong bi benh,khong,co,xe may
5060,FSI_5061,1,4,2,0,4,80,3,1,2,24/07/2020 ,0,0,30/01/2020 ,part time,co gia dinh,0,170,70,dang bi benh,co,co,bus
5061,FSI_5062,5,2,0,1,3,80,3,0,2,04/04/2020 ,0,2,31/07/2020 ,part time,chua co gia dinh,0,180,40,dang bi benh,khong,khong,xe may
5062,FSI_5063,1,1,2,2,0,100,0,0,2,02/12/2019 ,1,5,13/02/2020 ,nghi phep,co gia dinh,2,160,60,dang bi benh,khong,khong,xe may
5063,FSI_5064,3,0,0,3,2,100,1,1,2,16/10/2019 ,2,0,09/10/2019 ,part time,co gia dinh,1,160,60,khong bi benh,khong,khong,oto
5064,FSI_5065,1,1,1,2,0,80,1,2,3,02/03/2020 ,2,0,22/07/2020 ,part time,co gia dinh,0,160,60,dang bi benh,khong,co,bus
5065,FSI_5066,0,1,1,4,1,80,1,0,2,31/01/2020 ,0,4,20/11/2019 ,part time,co gia dinh,0,165,50,khong bi benh,co,khong,xe may
5066,FSI_5067,0,3,1,3,5,100,2,0,1,31/12/2019 ,0,5,26/09/2019 ,nghi phep,chua co gia dinh,2,165,70,khong bi benh,khong,co,bus
5067,FSI_5068,0,3,0,0,0,90,2,1,1,22/06/2020 ,0,0,01/11/2019 ,nghi phep,chua co gia dinh,1,160,70,dang bi benh,co,co,xe may
5068,FSI_5069,5,5,1,3,1,100,3,4,1,16/02/2020 ,5,1,04/04/2020 ,full time,co gia dinh,1,175,70,khong bi benh,co,khong,oto
5069,FSI_5070,2,0,5,0,0,70,5,0,1,03/09/2020 ,4,0,21/08/2020 ,full time,co gia dinh,3,180,70,khong bi benh,khong,co,xe may
5070,FSI_5071,0,0,3,2,0,100,4,2,1,05/01/2020 ,1,4,22/06/2020 ,part time,co gia dinh,0,165,70,khong bi benh,khong,khong,oto
5071,FSI_5072,0,0,2,0,1,90,2,1,2,16/08/2020 ,5,2,27/12/2019 ,full time,chua co gia dinh,2,180,70,khong bi benh,khong,khong,bus
5072,FSI_5073,5,4,3,0,3,70,5,0,1,23/01/2020 ,5,2,17/03/2020 ,full time,chua co gia dinh,3,150,50,dang bi benh,co,khong,xe may
5073,FSI_5074,0,5,2,0,4,80,0,5,1,19/02/2020 ,4,2,23/02/2020 ,part time,chua co gia dinh,1,150,40,khong bi benh,co,khong,xe may
5074,FSI_5075,0,0,0,1,0,80,4,1,3,20/05/2020 ,5,1,08/07/2020 ,nghi phep,chua co gia dinh,1,160,40,khong bi benh,co,khong,xe may
5075,FSI_5076,0,1,3,1,0,70,1,0,3,04/06/2020 ,2,2,14/03/2020 ,part time,chua co gia dinh,1,160,50,khong bi benh,co,co,xe may
5076,FSI_5077,0,1,0,2,1,90,0,2,2,13/03/2020 ,0,0,13/12/2019 ,nghi phep,chua co gia dinh,1,165,40,khong bi benh,khong,co,xe may
5077,FSI_5078,0,0,3,5,3,90,0,1,1,04/08/2020 ,3,5,01/01/2020 ,part time,chua co gia dinh,3,180,70,dang bi benh,co,co,oto
5078,FSI_5079,1,4,5,0,4,100,0,5,2,12/03/2020 ,5,3,10/07/2020 ,part time,co gia dinh,1,165,40,dang bi benh,khong,khong,oto
5079,FSI_5080,4,3,0,4,2,70,4,1,1,24/07/2020 ,2,1,30/03/2020 ,full time,chua co gia dinh,0,170,50,dang bi benh,khong,co,bus
5080,FSI_5081,4,0,3,2,4,90,0,2,1,17/09/2019 ,2,0,30/03/2020 ,nghi phep,chua co gia dinh,0,170,50,dang bi benh,co,khong,xe may
5081,FSI_5082,2,3,1,5,0,90,2,0,1,11/03/2020 ,3,0,19/04/2020 ,nghi phep,chua co gia dinh,0,180,40,dang bi benh,co,co,bus
5082,FSI_5083,0,1,1,2,2,100,0,5,2,03/05/2020 ,2,2,22/09/2019 ,part time,co gia dinh,0,165,40,dang bi benh,khong,co,xe may
5083,FSI_5084,4,1,0,5,3,70,3,4,1,23/11/2019 ,4,1,23/09/2019 ,full time,co gia dinh,2,160,60,khong bi benh,co,khong,oto
5084,FSI_5085,2,2,1,3,2,70,3,0,3,03/03/2020 ,4,4,31/07/2020 ,full time,chua co gia dinh,2,180,60,khong bi benh,khong,co,xe may
5085,FSI_5086,5,0,1,1,4,100,5,0,1,26/12/2019 ,5,0,02/05/2020 ,part time,chua co gia dinh,0,165,60,dang bi benh,co,khong,oto
5086,FSI_5087,1,0,5,1,0,90,1,2,1,16/02/2020 ,4,0,22/04/2020 ,full time,co gia dinh,2,180,40,dang bi benh,khong,co,bus
5087,FSI_5088,0,4,4,2,3,80,2,4,2,05/12/2019 ,0,0,17/08/2020 ,full time,chua co gia dinh,1,175,70,dang bi benh,co,khong,xe may
5088,FSI_5089,0,5,3,3,5,100,0,4,1,04/08/2020 ,0,4,27/05/2020 ,nghi phep,chua co gia dinh,1,150,70,khong bi benh,co,co,bus
