,ID,di_muon,di_ve_som,vang_co_phep,vang_khong_phep,OT,muc_tieu_dat_duoc,du_an,chat_luong_du_an,thoi_han_hop_dong,ngay_danh_gia_cuoi,so_nam_o_cong_ty,so_nam_trong_vi_tri_hien_tai,ngay_tang_luong_cuoi,tinh_trang_lam_viec,tinh_trang_hon_nhan,so_con,chieu_cao,can_nang,tinh_trang_suc_khoe,Hut_thuoc,Uong_ruou_bia,Phuong_tien_di_chuyen
4802,FSI_4803,0,5,1,4,0,100,0,4,3,22/01/2020 ,5,2,30/01/2020 ,nghi phep,chua co gia dinh,2,180,40,dang bi benh,khong,khong,oto
4803,FSI_4804,5,4,3,0,2,100,0,1,1,12/07/2020 ,1,3,27/10/2019 ,nghi phep,chua co gia dinh,1,165,70,khong bi benh,co,khong,bus
4804,FSI_4805,0,2,2,4,5,90,2,0,1,04/03/2020 ,2,1,18/05/2020 ,part time,co gia dinh,1,170,70,khong bi benh,khong,co,xe may
4805,FSI_4806,3,2,5,0,1,100,1,1,3,11/11/2019 ,3,4,01/05/2020 ,nghi phep,co gia dinh,3,160,50,khong bi benh,khong,khong,bus
4806,FSI_4807,4,5,4,2,2,100,0,2,2,26/11/2019 ,2,5,22/02/2020 ,full time,co gia dinh,2,160,70,dang bi benh,co,co,xe may
4807,FSI_4808,1,4,3,0,5,70,0,0,1,18/07/2020 ,5,3,21/12/2019 ,full time,chua co gia dinh,0,160,40,dang bi benh,co,co,oto
4808,FSI_4809,5,5,3,3,1,90,2,1,1,14/01/2020 ,5,0,21/11/2019 ,part time,chua co gia dinh,1,160,50,dang bi benh,co,co,bus
4809,FSI_4810,2,2,0,4,0,80,3,0,1,11/05/2020 ,5,4,20/10/2019 ,nghi phep,co gia dinh,1,150,50,khong bi benh,co,co,xe may
4810,FSI_4811,0,2,5,2,1,100,5,5,1,22/02/2020 ,1,0,24/05/2020 ,nghi phep,chua co gia dinh,1,165,40,khong bi benh,khong,khong,xe may
4811,FSI_4812,1,2,2,1,4,100,2,0,3,18/08/2020 ,0,4,30/04/2020 ,part time,co gia dinh,2,170,50,khong bi benh,khong,co,xe may
4812,FSI_4813,3,5,2,2,3,90,2,3,1,30/11/2019 ,1,3,19/02/2020 ,nghi phep,co gia dinh,0,165,70,khong bi benh,co,khong,xe may
4813,FSI_4814,0,3,2,0,2,80,0,5,1,21/02/2020 ,0,0,27/07/2020 ,part time,chua co gia dinh,2,165,40,khong bi benh,khong,co,xe may
4814,FSI_4815,0,0,4,0,0,80,1,3,1,26/07/2020 ,5,4,21/03/2020 ,part time,chua co gia dinh,1,160,40,dang bi benh,khong,co,bus
4815,FSI_4816,1,0,0,2,5,100,5,2,3,16/04/2020 ,1,0,13/08/2020 ,nghi phep,chua co gia dinh,2,180,70,khong bi benh,khong,co,xe may
4816,FSI_4817,4,4,0,0,1,80,4,3,2,20/03/2020 ,1,2,11/01/2020 ,nghi phep,co gia dinh,3,160,50,khong bi benh,co,khong,oto
4817,FSI_4818,0,1,1,1,1,80,1,1,3,02/08/2020 ,1,3,21/09/2019 ,part time,chua co gia dinh,0,180,50,dang bi benh,khong,co,xe may
4818,FSI_4819,1,1,4,3,0,90,3,3,3,27/02/2020 ,0,2,24/01/2020 ,nghi phep,chua co gia dinh,2,160,40,khong bi benh,khong,khong,xe may
4819,FSI_4820,4,5,5,2,2,100,0,4,1,13/02/2020 ,3,5,14/12/2019 ,nghi phep,chua co gia dinh,0,170,40,khong bi benh,khong,khong,oto
4820,FSI_4821,5,5,3,3,0,90,1,4,1,04/02/2020 ,2,2,25/10/2019 ,nghi phep,co gia dinh,0,180,50,khong bi benh,co,co,xe may
4821,FSI_4822,3,1,2,1,3,90,0,3,3,29/03/2020 ,0,2,24/06/2020 ,nghi phep,co gia dinh,2,170,50,khong bi benh,co,co,oto
4822,FSI_4823,0,1,0,1,3,80,3,1,2,09/11/2019 ,0,0,03/09/2020 ,nghi phep,chua co gia dinh,1,180,70,khong bi benh,khong,khong,bus
4823,FSI_4824,5,0,0,1,4,70,0,1,1,07/07/2020 ,2,2,28/09/2019 ,nghi phep,co gia dinh,2,170,40,dang bi benh,khong,khong,bus
4824,FSI_4825,1,1,3,2,1,80,2,2,1,24/09/2019 ,0,2,15/03/2020 ,full time,co gia dinh,1,175,40,dang bi benh,co,co,bus
4825,FSI_4826,5,1,1,0,5,100,1,5,1,04/04/2020 ,3,1,20/08/2020 ,part time,co gia dinh,2,175,60,dang bi benh,khong,khong,bus
4826,FSI_4827,0,0,3,0,5,80,0,2,2,28/10/2019 ,0,0,10/05/2020 ,nghi phep,co gia dinh,1,160,40,dang bi benh,co,co,xe may
4827,FSI_4828,3,5,5,4,0,100,4,1,3,11/04/2020 ,4,1,18/06/2020 ,full time,chua co gia dinh,0,150,50,khong bi benh,khong,co,bus
4828,FSI_4829,1,0,2,0,1,80,1,0,3,28/09/2019 ,1,0,20/10/2019 ,full time,co gia dinh,1,150,40,dang bi benh,co,khong,xe may
4829,FSI_4830,2,5,5,5,1,70,0,1,1,17/10/2019 ,0,1,11/08/2020 ,full time,chua co gia dinh,1,165,50,dang bi benh,khong,khong,xe may
4830,FSI_4831,3,0,5,1,0,70,5,0,3,27/10/2019 ,2,1,26/05/2020 ,nghi phep,co gia dinh,1,175,40,khong bi benh,co,co,oto
4831,FSI_4832,1,1,4,0,5,70,4,1,2,31/08/2020 ,0,5,11/06/2020 ,part time,co gia dinh,2,150,50,dang bi benh,co,co,xe may
4832,FSI_4833,0,0,0,5,1,70,4,5,1,18/09/2019 ,4,4,09/03/2020 ,full time,co gia dinh,0,170,40,dang bi benh,co,khong,oto
4833,FSI_4834,3,0,0,3,2,80,0,5,1,24/10/2019 ,1,0,15/10/2019 ,part time,co gia dinh,1,170,60,khong bi benh,khong,co,xe may
4834,FSI_4835,5,3,0,0,4,80,0,5,1,24/02/2020 ,1,2,11/07/2020 ,nghi phep,chua co gia dinh,0,180,40,khong bi benh,co,khong,xe may
4835,FSI_4836,5,0,2,0,0,90,5,0,1,18/03/2020 ,2,4,01/01/2020 ,nghi phep,chua co gia dinh,2,160,50,khong bi benh,co,co,bus
4836,FSI_4837,2,2,0,1,0,90,1,3,2,19/04/2020 ,0,3,22/03/2020 ,nghi phep,co gia dinh,2,180,40,khong bi benh,co,khong,xe may
4837,FSI_4838,4,5,1,2,1,80,1,0,1,07/09/2020 ,0,0,02/09/2020 ,nghi phep,chua co gia dinh,2,180,60,khong bi benh,khong,co,xe may
4838,FSI_4839,0,0,4,5,2,100,0,2,1,13/02/2020 ,0,0,29/07/2020 ,part time,chua co gia dinh,2,165,40,khong bi benh,co,co,bus
4839,FSI_4840,4,3,1,2,1,100,0,3,3,15/06/2020 ,3,0,03/01/2020 ,full time,co gia dinh,2,150,70,dang bi benh,khong,co,bus
4840,FSI_4841,0,5,1,4,0,70,0,0,1,25/04/2020 ,1,1,21/06/2020 ,nghi phep,co gia dinh,0,170,50,khong bi benh,co,khong,xe may
4841,FSI_4842,2,2,0,5,0,80,3,1,1,19/01/2020 ,5,5,05/06/2020 ,full time,chua co gia dinh,1,180,70,khong bi benh,co,khong,xe may
4842,FSI_4843,0,1,2,4,2,90,2,1,1,19/03/2020 ,4,2,18/06/2020 ,part time,chua co gia dinh,1,180,40,khong bi benh,co,khong,bus
4843,FSI_4844,3,2,0,3,0,70,3,2,2,01/01/2020 ,0,3,28/10/2019 ,part time,chua co gia dinh,0,165,60,dang bi benh,khong,co,oto
4844,FSI_4845,3,1,1,1,5,90,3,0,1,20/07/2020 ,1,0,21/07/2020 ,nghi phep,chua co gia dinh,2,175,60,dang bi benh,co,khong,xe may
4845,FSI_4846,3,0,0,1,2,70,2,0,1,16/01/2020 ,5,2,21/07/2020 ,nghi phep,chua co gia dinh,0,165,70,khong bi benh,khong,co,oto
4846,FSI_4847,0,1,0,3,4,70,5,1,1,21/12/2019 ,5,5,23/10/2019 ,full time,chua co gia dinh,2,175,50,dang bi benh,co,co,xe may
4847,FSI_4848,1,3,0,3,2,100,2,0,1,14/12/2019 ,0,0,16/04/2020 ,full time,co gia dinh,0,170,60,khong bi benh,khong,khong,oto
4848,FSI_4849,1,0,5,3,0,90,1,2,1,27/03/2020 ,1,3,04/01/2020 ,part time,chua co gia dinh,0,150,40,dang bi benh,co,khong,xe may
4849,FSI_4850,0,3,0,0,3,100,2,0,2,08/03/2020 ,0,4,02/04/2020 ,full time,co gia dinh,2,160,40,dang bi benh,khong,khong,xe may
4850,FSI_4851,2,0,1,0,1,70,4,5,1,09/03/2020 ,1,2,27/10/2019 ,nghi phep,chua co gia dinh,0,150,50,dang bi benh,khong,co,xe may
4851,FSI_4852,5,0,2,2,3,80,3,4,1,04/07/2020 ,4,3,11/11/2019 ,full time,co gia dinh,2,160,70,dang bi benh,co,khong,xe may
4852,FSI_4853,4,1,0,5,0,80,1,5,2,01/02/2020 ,1,2,30/05/2020 ,full time,chua co gia dinh,1,175,70,khong bi benh,co,co,xe may
4853,FSI_4854,2,0,0,0,3,90,0,4,2,20/03/2020 ,1,1,08/11/2019 ,part time,co gia dinh,1,175,70,khong bi benh,co,khong,bus
4854,FSI_4855,0,1,5,1,3,70,5,0,3,12/07/2020 ,1,2,25/03/2020 ,nghi phep,co gia dinh,0,150,60,khong bi benh,co,khong,bus
4855,FSI_4856,2,0,2,4,1,90,4,3,1,06/10/2019 ,3,0,10/01/2020 ,part time,co gia dinh,0,160,50,khong bi benh,khong,co,xe may
4856,FSI_4857,1,0,0,1,1,80,4,2,1,01/01/2020 ,1,0,06/06/2020 ,full time,chua co gia dinh,2,150,70,khong bi benh,khong,co,xe may
4857,FSI_4858,5,1,1,4,4,70,4,1,2,02/01/2020 ,2,3,28/06/2020 ,full time,co gia dinh,1,150,50,khong bi benh,co,co,bus
4858,FSI_4859,2,2,2,2,2,100,1,1,1,09/07/2020 ,0,2,04/12/2019 ,nghi phep,chua co gia dinh,1,150,40,dang bi benh,co,co,xe may
4859,FSI_4860,4,3,0,3,1,80,1,2,1,01/10/2019 ,0,0,28/10/2019 ,nghi phep,co gia dinh,3,175,60,khong bi benh,khong,khong,bus
4860,FSI_4861,2,0,4,4,4,100,0,0,1,22/11/2019 ,2,5,17/10/2019 ,full time,chua co gia dinh,1,175,40,khong bi benh,co,co,oto
4861,FSI_4862,0,1,0,0,0,100,3,2,1,18/09/2019 ,0,5,23/07/2020 ,full time,co gia dinh,2,150,50,dang bi benh,co,khong,xe may
4862,FSI_4863,0,4,0,1,5,100,5,5,3,03/02/2020 ,0,1,25/04/2020 ,part time,co gia dinh,2,170,70,khong bi benh,khong,co,oto
4863,FSI_4864,3,2,1,2,1,90,4,0,1,23/10/2019 ,1,0,27/09/2019 ,full time,co gia dinh,1,175,70,khong bi benh,co,khong,xe may
4864,FSI_4865,0,4,1,3,0,80,4,2,1,12/05/2020 ,0,1,29/07/2020 ,full time,chua co gia dinh,1,160,40,dang bi benh,co,khong,oto
4865,FSI_4866,2,1,1,1,0,100,2,2,3,12/09/2019 ,1,5,06/11/2019 ,full time,chua co gia dinh,0,150,40,khong bi benh,khong,co,xe may
4866,FSI_4867,5,4,2,4,1,90,1,2,1,28/02/2020 ,0,4,13/09/2019 ,full time,co gia dinh,3,175,50,khong bi benh,co,co,xe may
4867,FSI_4868,5,5,5,1,0,70,1,5,2,29/01/2020 ,2,0,16/11/2019 ,nghi phep,chua co gia dinh,2,150,50,dang bi benh,khong,co,xe may
4868,FSI_4869,4,1,2,2,2,100,5,1,2,24/09/2019 ,1,4,14/09/2019 ,full time,co gia dinh,2,180,40,dang bi benh,khong,co,xe may
4869,FSI_4870,0,5,0,1,3,90,4,2,2,31/07/2020 ,0,5,06/02/2020 ,nghi phep,chua co gia dinh,0,180,70,dang bi benh,khong,khong,xe may
4870,FSI_4871,1,3,2,1,0,70,2,5,1,22/01/2020 ,4,2,28/03/2020 ,nghi phep,chua co gia dinh,0,160,50,khong bi benh,khong,co,oto
4871,FSI_4872,3,5,1,2,0,100,0,2,3,14/06/2020 ,3,0,05/06/2020 ,part time,chua co gia dinh,0,170,50,dang bi benh,khong,khong,oto
4872,FSI_4873,5,5,3,4,0,80,0,0,2,06/05/2020 ,0,1,11/06/2020 ,nghi phep,chua co gia dinh,2,150,40,khong bi benh,co,co,xe may
4873,FSI_4874,3,4,2,3,1,80,0,1,1,16/12/2019 ,2,3,09/02/2020 ,nghi phep,chua co gia dinh,2,175,50,dang bi benh,co,khong,oto
4874,FSI_4875,4,4,0,5,0,90,0,0,2,29/03/2020 ,4,1,23/05/2020 ,part time,chua co gia dinh,2,170,70,khong bi benh,co,co,xe may
4875,FSI_4876,2,0,3,2,1,90,5,1,1,27/09/2019 ,3,1,28/12/2019 ,nghi phep,co gia dinh,2,175,60,khong bi benh,co,co,xe may
4876,FSI_4877,0,1,3,0,1,90,0,2,1,22/08/2020 ,0,0,07/02/2020 ,nghi phep,co gia dinh,1,160,70,khong bi benh,co,khong,bus
4877,FSI_4878,4,3,2,4,0,100,0,0,1,04/12/2019 ,2,1,28/12/2019 ,full time,chua co gia dinh,3,165,50,khong bi benh,khong,co,bus
4878,FSI_4879,5,0,1,2,0,80,2,0,2,14/12/2019 ,2,3,21/10/2019 ,part time,chua co gia dinh,0,170,50,dang bi benh,khong,khong,oto
4879,FSI_4880,4,0,0,5,3,70,5,4,3,08/11/2019 ,5,2,21/06/2020 ,full time,chua co gia dinh,1,150,50,dang bi benh,khong,co,xe may
4880,FSI_4881,0,0,2,5,0,100,5,4,1,25/03/2020 ,1,1,21/03/2020 ,part time,chua co gia dinh,2,175,40,dang bi benh,khong,khong,xe may
4881,FSI_4882,1,2,5,5,0,80,2,0,2,31/12/2019 ,1,1,28/10/2019 ,nghi phep,chua co gia dinh,1,165,70,dang bi benh,co,co,xe may
4882,FSI_4883,2,3,3,3,3,70,0,4,3,14/10/2019 ,2,0,31/07/2020 ,full time,co gia dinh,2,170,40,khong bi benh,khong,co,xe may
4883,FSI_4884,1,3,1,5,2,100,1,2,2,08/08/2020 ,1,0,25/07/2020 ,part time,co gia dinh,1,165,60,khong bi benh,co,co,xe may
4884,FSI_4885,2,0,5,3,0,80,3,3,1,11/08/2020 ,0,2,26/12/2019 ,part time,co gia dinh,2,165,60,khong bi benh,co,khong,bus
4885,FSI_4886,2,3,0,0,0,100,0,5,1,26/07/2020 ,3,5,28/11/2019 ,full time,chua co gia dinh,0,165,70,khong bi benh,co,khong,oto
4886,FSI_4887,5,5,0,4,0,100,0,3,3,29/10/2019 ,0,3,20/05/2020 ,nghi phep,chua co gia dinh,3,165,70,dang bi benh,khong,khong,bus
4887,FSI_4888,2,4,5,3,1,80,0,4,1,26/02/2020 ,2,1,26/10/2019 ,nghi phep,co gia dinh,2,165,50,dang bi benh,khong,khong,xe may
4888,FSI_4889,0,2,3,4,0,90,3,0,1,24/07/2020 ,4,5,05/11/2019 ,part time,chua co gia dinh,1,160,40,khong bi benh,khong,khong,bus
4889,FSI_4890,5,5,1,0,2,70,0,2,2,28/06/2020 ,4,0,02/11/2019 ,full time,chua co gia dinh,0,170,50,khong bi benh,co,khong,xe may
4890,FSI_4891,2,0,1,4,0,90,1,2,3,12/05/2020 ,0,0,20/01/2020 ,full time,chua co gia dinh,0,180,40,dang bi benh,khong,khong,xe may
4891,FSI_4892,5,3,2,4,0,80,5,1,1,15/07/2020 ,4,1,13/02/2020 ,full time,co gia dinh,1,170,60,khong bi benh,co,khong,xe may
4892,FSI_4893,2,5,5,0,2,70,4,0,1,15/04/2020 ,3,1,28/08/2020 ,part time,chua co gia dinh,1,175,50,khong bi benh,co,co,xe may
4893,FSI_4894,0,5,1,4,2,70,5,1,1,25/01/2020 ,1,1,17/05/2020 ,part time,chua co gia dinh,1,175,60,khong bi benh,khong,khong,xe may
4894,FSI_4895,2,0,2,0,3,90,4,5,2,04/12/2019 ,1,0,06/02/2020 ,full time,chua co gia dinh,2,160,50,dang bi benh,co,co,bus
4895,FSI_4896,2,0,5,0,0,70,5,4,1,22/12/2019 ,3,0,13/02/2020 ,nghi phep,co gia dinh,1,165,40,dang bi benh,khong,khong,bus
4896,FSI_4897,4,1,4,1,3,90,3,4,1,26/09/2019 ,0,5,23/07/2020 ,full time,co gia dinh,0,170,70,khong bi benh,khong,co,xe may
4897,FSI_4898,2,0,0,2,1,80,0,4,2,06/10/2019 ,1,0,04/12/2019 ,nghi phep,chua co gia dinh,0,150,40,khong bi benh,co,khong,xe may
4898,FSI_4899,0,4,1,4,2,80,4,0,1,07/03/2020 ,2,0,26/12/2019 ,nghi phep,chua co gia dinh,2,180,50,dang bi benh,khong,khong,xe may
4899,FSI_4900,1,0,0,0,0,90,1,2,2,13/08/2020 ,2,3,21/09/2019 ,full time,co gia dinh,3,160,50,dang bi benh,co,khong,xe may
4900,FSI_4901,2,0,2,2,2,90,1,0,1,31/08/2020 ,1,0,07/08/2020 ,part time,co gia dinh,0,170,40,khong bi benh,co,khong,oto
4901,FSI_4902,5,4,4,0,0,80,1,0,1,01/07/2020 ,5,4,04/04/2020 ,part time,co gia dinh,1,170,40,dang bi benh,khong,co,xe may
4902,FSI_4903,0,2,2,1,5,70,2,0,1,30/08/2020 ,3,4,23/10/2019 ,nghi phep,co gia dinh,2,160,70,khong bi benh,co,khong,oto
4903,FSI_4904,0,1,0,5,5,100,5,2,1,27/06/2020 ,2,1,08/04/2020 ,nghi phep,chua co gia dinh,1,160,70,khong bi benh,khong,co,bus
4904,FSI_4905,2,5,0,0,5,90,1,0,3,28/08/2020 ,3,0,08/11/2019 ,full time,chua co gia dinh,1,150,60,khong bi benh,co,khong,oto
4905,FSI_4906,0,2,5,1,0,70,0,0,1,12/01/2020 ,4,0,04/11/2019 ,nghi phep,chua co gia dinh,1,150,70,khong bi benh,khong,co,xe may
4906,FSI_4907,0,3,0,5,4,70,0,2,1,01/01/2020 ,0,0,01/05/2020 ,nghi phep,chua co gia dinh,0,160,50,khong bi benh,khong,co,oto
4907,FSI_4908,0,0,0,0,3,100,2,1,2,11/09/2019 ,2,4,24/08/2020 ,nghi phep,chua co gia dinh,0,160,70,khong bi benh,co,khong,bus
4908,FSI_4909,2,1,1,2,0,70,0,5,1,17/11/2019 ,0,0,07/10/2019 ,full time,chua co gia dinh,1,180,40,khong bi benh,khong,co,xe may
4909,FSI_4910,2,2,2,2,4,70,1,1,1,31/08/2020 ,2,1,13/10/2019 ,part time,chua co gia dinh,0,175,50,dang bi benh,co,khong,bus
4910,FSI_4911,1,4,3,0,4,70,3,3,3,08/02/2020 ,1,3,06/04/2020 ,full time,chua co gia dinh,0,180,70,dang bi benh,co,co,xe may
4911,FSI_4912,5,5,1,3,0,80,3,0,1,09/01/2020 ,1,0,19/04/2020 ,part time,chua co gia dinh,1,160,70,dang bi benh,khong,khong,bus
4912,FSI_4913,0,0,2,0,2,90,4,1,1,17/08/2020 ,3,2,26/05/2020 ,part time,chua co gia dinh,0,175,50,khong bi benh,khong,khong,xe may
4913,FSI_4914,4,1,3,2,3,100,5,4,3,08/06/2020 ,5,4,23/04/2020 ,full time,co gia dinh,1,165,60,dang bi benh,co,khong,xe may
4914,FSI_4915,3,3,1,4,0,80,2,0,1,11/06/2020 ,0,0,10/10/2019 ,part time,co gia dinh,1,170,50,dang bi benh,khong,co,xe may
4915,FSI_4916,5,1,5,3,0,80,0,0,1,12/09/2019 ,1,0,14/09/2019 ,part time,chua co gia dinh,0,160,70,dang bi benh,khong,khong,bus
4916,FSI_4917,0,0,0,0,2,70,0,0,1,08/05/2020 ,0,5,16/01/2020 ,full time,co gia dinh,2,175,40,khong bi benh,co,co,xe may
4917,FSI_4918,1,2,2,0,4,100,1,2,1,19/03/2020 ,1,0,29/09/2019 ,nghi phep,co gia dinh,1,170,40,khong bi benh,khong,khong,xe may
4918,FSI_4919,2,5,5,0,5,100,0,0,3,04/07/2020 ,1,1,09/06/2020 ,part time,chua co gia dinh,0,170,60,dang bi benh,co,khong,xe may
4919,FSI_4920,3,2,2,2,0,70,4,3,1,28/03/2020 ,4,0,15/11/2019 ,full time,chua co gia dinh,0,165,50,khong bi benh,co,khong,xe may
4920,FSI_4921,3,1,4,0,3,90,3,5,2,31/10/2019 ,3,4,18/06/2020 ,nghi phep,chua co gia dinh,1,180,70,khong bi benh,co,khong,xe may
4921,FSI_4922,0,1,2,5,0,80,4,2,2,11/03/2020 ,2,3,18/03/2020 ,nghi phep,chua co gia dinh,0,160,70,khong bi benh,co,khong,xe may
4922,FSI_4923,4,0,1,0,0,100,0,2,1,30/07/2020 ,4,0,21/06/2020 ,full time,chua co gia dinh,1,150,40,dang bi benh,khong,co,oto
4923,FSI_4924,1,2,0,0,2,90,0,3,1,01/04/2020 ,0,3,08/02/2020 ,full time,chua co gia dinh,2,170,70,dang bi benh,khong,khong,xe may
4924,FSI_4925,3,5,2,2,1,100,2,1,2,30/09/2019 ,3,2,12/05/2020 ,full time,chua co gia dinh,3,150,70,dang bi benh,khong,co,xe may
4925,FSI_4926,4,0,0,0,0,80,0,1,1,28/04/2020 ,4,4,13/08/2020 ,part time,co gia dinh,1,160,60,khong bi benh,co,co,bus
4926,FSI_4927,3,5,0,5,0,70,4,1,1,27/02/2020 ,2,3,18/03/2020 ,nghi phep,co gia dinh,2,170,40,dang bi benh,co,khong,oto
4927,FSI_4928,0,0,5,0,2,70,2,2,1,23/10/2019 ,3,0,24/06/2020 ,full time,chua co gia dinh,0,170,40,dang bi benh,co,khong,xe may
4928,FSI_4929,1,2,3,1,2,70,4,4,1,14/04/2020 ,3,0,22/08/2020 ,part time,co gia dinh,0,160,40,dang bi benh,khong,co,xe may
4929,FSI_4930,4,1,3,0,2,100,3,1,2,09/09/2019 ,5,2,29/10/2019 ,nghi phep,chua co gia dinh,2,160,70,dang bi benh,co,khong,xe may
4930,FSI_4931,5,0,2,5,2,70,4,0,1,06/07/2020 ,1,5,11/12/2019 ,part time,co gia dinh,0,150,70,dang bi benh,co,khong,oto
4931,FSI_4932,1,2,2,4,0,70,2,2,1,22/09/2019 ,4,1,17/06/2020 ,part time,chua co gia dinh,1,150,60,dang bi benh,khong,co,xe may
4932,FSI_4933,3,2,0,1,2,70,0,1,1,13/06/2020 ,0,0,23/02/2020 ,full time,co gia dinh,1,165,70,dang bi benh,khong,co,xe may
4933,FSI_4934,1,3,3,0,5,90,5,5,1,08/06/2020 ,0,4,01/12/2019 ,part time,co gia dinh,2,165,60,khong bi benh,co,co,xe may
4934,FSI_4935,0,4,1,0,2,80,2,4,3,27/08/2020 ,0,2,02/11/2019 ,nghi phep,chua co gia dinh,0,165,50,dang bi benh,khong,khong,xe may
4935,FSI_4936,4,0,0,1,2,70,2,0,2,24/09/2019 ,0,0,05/01/2020 ,nghi phep,co gia dinh,3,170,70,dang bi benh,khong,khong,oto
4936,FSI_4937,3,2,3,4,0,90,3,4,2,28/06/2020 ,0,4,29/01/2020 ,nghi phep,co gia dinh,1,180,70,khong bi benh,co,co,xe may
4937,FSI_4938,5,4,3,2,2,70,1,3,1,13/04/2020 ,3,2,20/01/2020 ,full time,chua co gia dinh,2,175,50,dang bi benh,khong,co,bus
4938,FSI_4939,3,3,5,1,2,90,1,2,1,24/12/2019 ,1,3,12/06/2020 ,nghi phep,chua co gia dinh,1,165,40,khong bi benh,khong,khong,xe may
4939,FSI_4940,3,1,1,2,5,90,1,1,2,07/10/2019 ,4,0,04/03/2020 ,part time,co gia dinh,1,160,70,dang bi benh,co,co,xe may
4940,FSI_4941,2,3,5,1,4,100,5,0,3,21/08/2020 ,1,5,07/09/2020 ,nghi phep,co gia dinh,2,170,40,dang bi benh,co,co,oto
4941,FSI_4942,0,5,4,2,3,100,0,0,1,11/09/2019 ,5,0,25/01/2020 ,nghi phep,chua co gia dinh,0,175,60,dang bi benh,khong,co,xe may
4942,FSI_4943,2,0,1,0,0,80,0,5,1,26/05/2020 ,4,5,17/05/2020 ,nghi phep,co gia dinh,1,165,70,khong bi benh,co,khong,oto
4943,FSI_4944,0,1,1,4,3,70,4,0,2,07/07/2020 ,5,4,11/10/2019 ,part time,chua co gia dinh,1,170,40,khong bi benh,co,co,bus
4944,FSI_4945,0,4,0,1,1,80,2,0,1,20/08/2020 ,4,0,26/07/2020 ,part time,chua co gia dinh,0,165,60,dang bi benh,co,co,bus
4945,FSI_4946,0,2,3,0,3,70,1,0,3,02/12/2019 ,2,5,10/01/2020 ,part time,chua co gia dinh,3,160,40,khong bi benh,khong,co,oto
4946,FSI_4947,1,5,3,0,5,100,1,0,3,06/01/2020 ,5,0,14/11/2019 ,part time,co gia dinh,2,160,50,dang bi benh,khong,co,xe may
4947,FSI_4948,4,0,3,3,3,80,3,0,2,24/01/2020 ,0,5,15/08/2020 ,full time,co gia dinh,2,150,40,khong bi benh,khong,khong,xe may
4948,FSI_4949,5,1,5,1,4,90,1,3,1,24/02/2020 ,0,2,21/03/2020 ,nghi phep,co gia dinh,0,170,60,khong bi benh,khong,co,xe may
4949,FSI_4950,1,5,2,3,0,80,4,0,1,31/08/2020 ,4,0,25/12/2019 ,part time,co gia dinh,0,165,50,dang bi benh,khong,khong,xe may
4950,FSI_4951,0,4,1,2,1,70,0,1,2,14/01/2020 ,0,4,08/12/2019 ,part time,chua co gia dinh,0,170,40,khong bi benh,khong,co,xe may
4951,FSI_4952,1,3,2,3,5,70,4,0,2,01/04/2020 ,0,2,20/12/2019 ,nghi phep,co gia dinh,0,160,50,dang bi benh,khong,co,bus
4952,FSI_4953,2,4,0,5,1,100,1,5,1,31/05/2020 ,4,0,21/08/2020 ,nghi phep,co gia dinh,1,170,50,dang bi benh,khong,khong,bus
4953,FSI_4954,1,0,0,3,3,70,3,0,1,22/05/2020 ,0,3,18/11/2019 ,part time,co gia dinh,3,150,70,khong bi benh,khong,khong,bus
4954,FSI_4955,0,1,1,4,2,80,0,0,2,04/02/2020 ,0,1,21/01/2020 ,part time,chua co gia dinh,2,165,70,dang bi benh,co,co,oto
4955,FSI_4956,4,2,0,3,2,80,1,3,2,03/09/2020 ,4,5,14/02/2020 ,full time,chua co gia dinh,1,160,70,dang bi benh,khong,co,bus
4956,FSI_4957,3,0,1,2,1,80,1,4,3,05/06/2020 ,2,3,30/04/2020 ,part time,chua co gia dinh,2,175,60,dang bi benh,khong,co,xe may
4957,FSI_4958,1,1,2,0,2,90,5,0,3,03/06/2020 ,5,0,17/12/2019 ,part time,co gia dinh,3,170,70,dang bi benh,khong,co,oto
4958,FSI_4959,0,0,1,4,3,70,1,0,2,08/11/2019 ,3,1,11/11/2019 ,full time,co gia dinh,2,165,60,dang bi benh,khong,co,xe may
4959,FSI_4960,5,0,2,5,0,90,2,1,1,14/01/2020 ,1,0,01/12/2019 ,nghi phep,co gia dinh,0,150,60,khong bi benh,khong,co,xe may
4960,FSI_4961,0,4,5,0,5,70,2,1,1,24/01/2020 ,2,2,04/05/2020 ,nghi phep,co gia dinh,1,175,70,khong bi benh,co,khong,bus
4961,FSI_4962,1,1,2,1,1,70,1,2,3,18/02/2020 ,0,3,13/01/2020 ,full time,chua co gia dinh,1,150,40,dang bi benh,co,co,oto
4962,FSI_4963,5,3,2,1,4,100,5,0,2,24/12/2019 ,0,0,02/10/2019 ,part time,co gia dinh,2,160,50,dang bi benh,co,khong,bus
4963,FSI_4964,1,4,1,0,2,100,2,0,1,15/11/2019 ,1,4,16/08/2020 ,nghi phep,co gia dinh,1,165,70,khong bi benh,khong,co,oto
4964,FSI_4965,4,3,4,2,0,90,0,2,2,25/11/2019 ,0,1,13/03/2020 ,part time,co gia dinh,0,170,50,dang bi benh,co,khong,xe may
4965,FSI_4966,5,1,1,4,1,80,5,0,1,22/10/2019 ,2,1,11/06/2020 ,full time,chua co gia dinh,0,170,40,dang bi benh,co,khong,xe may
